club_id,club_name,club_name_ascii,league,country,city,stadium,city_lat,city_lon,city_source_url,city_geo_source,city_match_confidence,manual_review_flag,notes,city_key,city_review_notes
c_vancouver_whitecaps_584ec8d5,Vancouver Whitecaps,Vancouver Whitecaps,Major League Soccer,Canada,Vancouver,BC Place,49.24966,-123.11934,https://www.geonames.org/6173331,geonames_searchJSON,high,False,,canada__vancouver__a9357d41,GeoNames name_equals match; selected 'Vancouver'; admin 'British Columbia'; feature PPL; population 662248; 3.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_vasco_da_gama_ebb987d1,CR Vasco da Gama,CR Vasco da Gama,Campeonato Brasileiro Série A,Brazil,Rio de Janeiro,São Januário,-22.90642,-43.18223,https://www.geonames.org/3451190,geonames_searchJSON,high,False,,brazil__rio-de-janeiro__461176f5,GeoNames name_equals match; selected 'Rio de Janeiro'; admin 'Rio de Janeiro'; feature PPLA; population 6747815; 6.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_velez_sarsfield_1118a976,Vélez Sarsfield,Velez Sarsfield,Primera División de Argentina,Argentina,Buenos Aires,José Amalfitani Stadium,-34.61315,-58.37723,https://www.geonames.org/3435910,geonames_searchJSON,high,False,,argentina__buenos-aires__c0c3273b,GeoNames name_equals match; selected 'Buenos Aires'; admin 'Buenos Aires C.F.'; feature PPLC; population 2891082; 6.1 km from trusted local centroid; top-vs-next score margin 104.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_venezia_e31ee20d,Venezia,Venezia,Serie B,Italy,Venice,Stadio Pierluigi Penzo,45.43713,12.33265,https://www.geonames.org/3164603,geonames_searchJSON,high,False,,italy__venice__2e7ee42f,GeoNames name_equals match; selected 'Venice'; admin 'Veneto'; feature PPLA; population 51298; 2.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_verona_28485fcd,Verona,Verona,Serie A,Italy,Verona,Stadio Marcantonio Bentegodi,45.43854,10.9938,https://www.geonames.org/3164527,geonames_searchJSON,high,False,,italy__verona__ea095a6c,GeoNames name_equals match; selected 'Verona'; admin 'Veneto'; feature PPLA2; population 258031; 2.0 km from trusted local centroid; top-vs-next score margin 50.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_vfb_stuttgart_79e41bee,VfB Stuttgart,VfB Stuttgart,Bundesliga,Germany,Stuttgart,MHPArena,48.78232,9.17702,https://www.geonames.org/2825297,geonames_searchJSON,high,False,Merged aliases/source variants: VfB Stuttgart; Stuttgart.,germany__stuttgart__23c257d8,GeoNames name_equals match; selected 'Stuttgart'; admin 'Baden-Württemberg'; feature PPLA; population 630305; 4.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_vfl_wolfsburg_6bff9162,VfL Wolfsburg,VfL Wolfsburg,Bundesliga,Germany,Wolfsburg,Volkswagen Arena,52.42452,10.7815,https://www.geonames.org/2806654,geonames_searchJSON,high,False,Merged aliases/source variants: VfL Wolfsburg; Wolfsburg.,germany__wolfsburg__d8fa690c,GeoNames name_equals match; selected 'Wolfsburg'; admin 'Niedersachsen'; feature PPLA3; population 123064; 1.7 km from trusted local centroid; top-vs-next score margin 62.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_viking_fk_ff9c46f0,Viking FK,Viking FK,Eliteserien,Norway,Stavanger,Viking Stadion,58.97005,5.73332,https://www.geonames.org/3137115,geonames_searchJSON,high,False,Merged aliases/source variants: Viking FK; Viking.,norway__stavanger__654e85ed,GeoNames name_equals match; selected 'Stavanger'; admin 'Rogaland'; feature PPLA; population 148682; 6.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_viktoria_plzen_c3cb1557,FC Viktoria Plzeň,FC Viktoria Plzen,Czech First League,Czech Republic,Plzeň,Doosan Arena,49.74747,13.37759,https://www.geonames.org/3068160,geonames_searchJSON,high,False,,czech-republic__plzen__3943a1f6,GeoNames name_equals match; selected 'Pilsen'; admin 'Plzeňský kraj'; feature PPLA; population 168733; 0.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_villarreal_edfbe376,Villarreal CF,Villarreal CF,La Liga,Spain,Villarreal,Estadio de la Cerámica,39.9383,-0.10087,https://www.geonames.org/2509509,geonames_searchJSON,low,False,,spain__villarreal__b524e9b8,GeoNames name_equals match; selected 'Villarreal'; admin 'Extremadura'; feature PPL; 626.3 km from trusted local centroid; top-vs-next score margin 85.0; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Manually corrected coordinates and link.
c_violette_080fcd22,Violette AC,Violette AC,Ligue Haïtienne,Haiti,Port-au-Prince,Stade Sylvio Cator,18.54349,-72.33881,https://www.geonames.org/3718426,geonames_searchJSON,high,False,,haiti__port-au-prince__0e50c1c9,GeoNames name_equals match; selected 'Port-au-Prince'; admin 'Lwès'; feature PPLC; population 1234742; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_vitoria_guimaraes_bdab72bf,Vitória S.C.,Vitoria S.C.,Primeira Liga,Portugal,Guimarães,Estádio D. Afonso Henriques,41.44443,-8.29619,https://www.geonames.org/2738752,geonames_searchJSON,high,False,,portugal__guimaraes__80cef245,GeoNames name_equals match; selected 'Guimarães'; admin 'Braga'; feature PPLA2; population 40604; 0.4 km from trusted local centroid; top-vs-next score margin 36.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_vizela_63e8bfe2,F.C. Vizela,F.C. Vizela,Liga Portugal 2,Portugal,Vizela,Estádio do Futebol Clube de Vizela,41.37529,-8.2931,https://www.geonames.org/2732241,geonames_searchJSON,medium,False,,portugal__vizela__a828db51,GeoNames name_equals match; selected 'Vizela'; admin 'Porto'; feature PPL; population 4066; top-vs-next score margin 7.8; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Manually corrected.
c_volendam_44039ff3,FC Volendam,FC Volendam,Eerste Divisie,Netherlands,Volendam,Kras Stadion,52.495,5.07083,https://www.geonames.org/2745340,geonames_searchJSON,high,False,,netherlands__volendam__8cd9e148,GeoNames name_equals match; selected 'Volendam'; admin 'Noord-Holland'; feature PPL; population 22000; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_vvv_venlo_83a25ec0,VVV-Venlo,VVV-Venlo,Eerste Divisie,Netherlands,Venlo,De Koel,51.37,6.16806,https://www.geonames.org/2745641,geonames_searchJSON,high,False,,netherlands__venlo__416b3dcd,GeoNames name_equals match; selected 'Venlo'; admin 'Limburg'; feature PPLA2; population 101988; 2.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_watford_149fe9eb,Watford F.C.,Watford F.C.,EFL Championship,England,Watford,Vicarage Road,51.65531,-0.39602,https://www.geonames.org/2634677,geonames_searchJSON,high,False,,england__watford__1b7cc8e9,GeoNames name_equals match; selected 'Watford'; admin 'England'; feature PPL; population 125707; 0.7 km from trusted local centroid; top-vs-next score margin 50.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_wellington_phoenix_dcacb02d,Wellington Phoenix FC,Wellington Phoenix FC,A-League Men,New Zealand,Wellington,Wellington Regional Stadium,-41.28664,174.77557,https://www.geonames.org/2179537,geonames_searchJSON,high,False,,new-zealand__wellington__b50b38ec,GeoNames name_equals match; selected 'Wellington'; admin 'Wellington Region'; feature PPLC; population 381900; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_werder_bremen_a11ab9ed,SV Werder Bremen,SV Werder Bremen,Bundesliga,Germany,Bremen,Weserstadion,53.07582,8.80717,https://www.geonames.org/2944388,geonames_searchJSON,high,False,,germany__bremen__86ba8474,GeoNames name_equals match; selected 'Bremen'; admin 'Bremen'; feature PPLA; population 546501; 2.3 km from trusted local centroid; top-vs-next score margin 66.2; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_west_ham_united_0b178664,West Ham United F.C.,West Ham United F.C.,EFL Championship,England,London,London Stadium,51.50853,-0.12574,https://www.geonames.org/2643743,geonames_searchJSON,high,False,Merged aliases/source variants: West Ham United; West Ham.,england__london__a0c2be3a,GeoNames name_equals match; selected 'London'; admin 'England'; feature PPLC; population 8961989; 3.2 km from trusted local centroid; top-vs-next score margin 95.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_western_sydney_wanderers_ad68f75f,Western Sydney Wanderers,Western Sydney Wanderers,A-League Men,Australia,Parramatta,Western Sydney Stadium,-33.8178,151.00348,https://www.geonames.org/7281840,geonames_searchJSON,high,False,,australia__parramatta__5cb93a08,GeoNames name_equals match; selected 'Parramatta'; admin 'New South Wales'; feature PPLA2; population 26876; 6.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_widzew_odz_934a5145,Widzew Łódź,Widzew Lodz,Ekstraklasa,Poland,Łódź,Widzew Łódź Stadium,51.77058,19.47395,https://www.geonames.org/3093133,geonames_searchJSON,high,False,,poland__odz__c524db80,GeoNames name_equals match; selected 'Łódź'; admin 'Województwo łódzkie'; feature PPLA; population 645693; 2.7 km from trusted local centroid; top-vs-next score margin 66.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_wolfsberger_ac_ca70d247,Wolfsberger AC,Wolfsberger AC,Austrian Football Bundesliga,Austria,Wolfsberg,Lavanttal-Arena,46.84056,14.84417,https://www.geonames.org/2760910,geonames_searchJSON,high,False,,austria__wolfsberg__581feb5a,GeoNames name_equals match; selected 'Wolfsberg'; admin 'Kärnten'; feature PPLA3; population 25035; 1.8 km from trusted local centroid; top-vs-next score margin 35.2; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_wolverhampton_wanderers_1e3d8f9f,Wolverhampton Wanderers F.C.,Wolverhampton Wanderers F.C.,EFL Championship,England,Wolverhampton,Molineux Stadium,52.58547,-2.12296,https://www.geonames.org/2633691,geonames_searchJSON,high,False,Merged aliases/source variants: Wolverhampton Wanderers; Wolverhampton.,england__wolverhampton__3b8a5bf6,GeoNames name_equals match; selected 'Wolverhampton'; admin 'England'; feature PPLA2; population 263700; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_wrexham_5a7883b4,Wrexham A.F.C.,Wrexham A.F.C.,EFL Championship,Wales,Wrexham,Racecourse Ground,53.04664,-2.99132,https://www.geonames.org/2633485,geonames_searchJSON,high,False,,wales__wrexham__dbdec441,GeoNames name_equals match; selected 'Wrexham'; admin 'Wales'; feature PPLA2; population 65692; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_young_boys_d33c77d6,BSC Young Boys,BSC Young Boys,Swiss Super League,Switzerland,Bern,Stadion Wankdorf,46.94809,7.44744,https://www.geonames.org/2661552,geonames_searchJSON,high,False,,switzerland__bern__fbdf1f91,GeoNames name_equals match; selected 'Bern'; admin 'Bern'; feature PPLC; population 121631; 2.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_zamalek_b40573d7,Zamalek SC,Zamalek SC,Egyptian Premier League,Egypt,Cairo,Cairo International Stadium,30.06263,31.24967,https://www.geonames.org/360630,geonames_searchJSON,high,False,,egypt__cairo__f51a7213,GeoNames name_equals match; selected 'Cairo'; admin 'القاهرة'; feature PPLC; population 9606916; 12.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_zed_2700337e,ZED FC,ZED FC,Egyptian Premier League,Egypt,Nasr City,Cairo International Stadium,30.06667,31.3,https://www.geonames.org/353225,geonames_searchJSON,low,False,,egypt__nasr-city__aebef93d,GeoNames name_equals match; selected 'Madīnat an Naşr'; admin 'القاهرة'; feature PPLX; population 668413; 1.2 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_zenit_st_petersburg_0976e8e0,Zenit St. Petersburg,Zenit St. Petersburg,Russian Premier League,Russia,Saint Petersburg,Gazprom Arena,59.93863,30.31413,https://www.geonames.org/498817,geonames_searchJSON,high,False,,russia__saint-petersburg__b81cffa5,GeoNames name_equals match; selected 'Saint Petersburg'; admin 'Санкт-Петербург'; feature PPLA; population 5351935; 6.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_zhejiang_fc_d944dab0,Zhejiang FC,Zhejiang FC,Chinese Super League,People's Republic of China,Hangzhou,Huanglong Sports Center,30.29365,120.16142,https://www.geonames.org/1808926,geonames_searchJSON,high,False,,people-s-republic-of-china__hangzhou__338188dd,GeoNames name_equals match; selected 'Hangzhou'; admin '浙江'; feature PPLA; population 9236032; 4.2 km from trusted local centroid; top-vs-next score margin 102.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_zulte_waregem_051e6315,Zulte Waregem,Zulte Waregem,Belgian Pro League,Belgium,Waregem,Regenboogstadion,50.88898,3.42756,https://www.geonames.org/2784068,geonames_searchJSON,high,False,,belgium__waregem__306d68da,GeoNames name_equals match; selected 'Waregem'; admin 'Vlaanderen'; feature PPL; population 35896; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_zurich_d276e926,FC Zürich,FC Zurich,Swiss Super League,Switzerland,Zurich,Letzigrund,47.36667,8.55,https://www.geonames.org/2657896,geonames_searchJSON,high,False,,switzerland__zurich__05f9ec72,GeoNames name_equals match; selected 'Zürich'; admin 'Zürich'; feature PPLA; population 415367; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_borac_banja_luka_0d0962ee,FK Borac Banja Luka,FK Borac Banja Luka,Premier League of Bosnia and Herzegovina,Bosnia and Herzegovina,Banja Luka,Banja Luka City Stadium,44.77879,17.20629,https://www.geonames.org/3204541,geonames_searchJSON,high,False,,,New club from final-roster replacement import 2026-07-12; club association per Wikipedia flag: Football Association of Bosnia and Herzegovina. Needs league/country/city/geocoding.
c_sturm_graz_0596817b,SK Sturm Graz,SK Sturm Graz,Austrian Football Bundesliga,Austria,Graz,Liebenauer Stadium,47.06733,15.44197,https://www.geonames.org/2778067,geonames_searchJSON,high,False,,,New club from final-roster replacement import 2026-07-12; club association per Wikipedia flag: Austrian Football Association. Needs league/country/city/geocoding.
c_austin_fc_2ef8ba67,Austin FC,Austin Fc,Major League Soccer,United States,Austin,Q2 Stadium,30.26715,-97.74306,https://www.geonames.org/4671654,geonames_searchJSON,high,False,,,New club from final-roster replacement import 2026-07-12; club association per Wikipedia flag: United States Soccer Federation. Needs league/country/city/geocoding.
c_al_fateh_51013db3,Al-Fateh SC,Al Fateh SC,Saudi Pro League,Saudi Arabia,Al-Mubarraz,Al-Fateh Stadium,25.40768,49.59028,https://www.geonames.org/109101,geonames_searchJSON,high,False,,,New club from final-roster replacement import 2026-07-12; club association per Wikipedia flag: Saudi Arabian Football Federation. Needs league/country/city/geocoding.
