club_id,club_name,club_name_ascii,qid,search_query,search_rank,search_label,search_description,wikidata_id,detail_status,wikidata_url,wikidata_label,wikidata_description,instance_of,country,league,stadium_wikidata_id,stadium,city,stadium_lat,stadium_lon,club_lat,club_lon,wikipedia_url,candidate_score
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Q36378,Freiburg,3,Fribourg,"capital of the canton of Fribourg, Switzerland",Q36378,ok,https://www.wikidata.org/wiki/Q36378,Fribourg,"capital of the canton of Fribourg, Switzerland",Municipality of Switzerland,Switzerland,,,,,,,46.8,7.15,https://en.wikipedia.org/wiki/Fribourg,36
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Q8167,Freiburg,10,Freiburg Government Region,"administrative subdivision and region of Baden-Württemberg, Germany",Q8167,ok,https://www.wikidata.org/wiki/Q8167,Freiburg Government Region,"administrative subdivision and region of Baden-Württemberg, Germany",government region of Baden-Württemberg,Germany,,,,,,,48.166666666,8.333333333,https://en.wikipedia.org/wiki/Freiburg_(region),33
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Q502617,Freiburg,7,Freiburg/Elbe,municipality of Germany,Q502617,ok,https://www.wikidata.org/wiki/Q502617,Freiburg/Elbe,municipality of Germany,Flecken,Germany,,,,,,,53.823055555,9.284444444,"https://en.wikipedia.org/wiki/Freiburg,_Lower_Saxony",27
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Q2833,Freiburg,1,Freiburg im Breisgau,"large city in Baden-Württemberg, Germany",Q2833,ok,https://www.wikidata.org/wiki/Q2833,Freiburg im Breisgau,"large city in Baden-Württemberg, Germany",district capital,Germany,,,,,,,47.995,7.85,https://en.wikipedia.org/wiki/Freiburg_im_Breisgau,25
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Q153987,Freiburg,6,University of Freiburg,"university in Freiburg im Breisgau, Germany",Q153987,ok,https://www.wikidata.org/wiki/Q153987,University of Freiburg,"university in Freiburg im Breisgau, Germany",public university,Germany,,,,,,,47.994166666,7.846944444,https://en.wikipedia.org/wiki/University_of_Freiburg,18
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Q387449,Freiburg,5,Świebodzice,city and urban gmina of Poland,Q387449,ok,https://www.wikidata.org/wiki/Q387449,Świebodzice,city and urban gmina of Poland,urban municipality of Poland,Poland,,,,,,,50.858333333,16.316666666,https://en.wikipedia.org/wiki/%C5%9Awiebodzice,4
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q32494,Schalke 04,1,Schalke 04,German football club from the Schalke district of Gelsenkirchen,Q32494,ok,https://www.wikidata.org/wiki/Q32494,Schalke 04,German football club from the Schalke district of Gelsenkirchen,nonprofit organization,Germany,2. Bundesliga,Q150961,Arena AufSchalke,Gelsenkirchen-Nord,51.554502777,7.067588888,,,https://en.wikipedia.org/wiki/FC_Schalke_04,100
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q876349,Schalke 04,3,FC Schalke 04 Basketball,sports club,Q876349,ok,https://www.wikidata.org/wiki/Q876349,FC Schalke 04 Basketball,sports club,sports club,Germany,ProA,,,,,,,,https://en.wikipedia.org/wiki/FC_Schalke_04_Basketball,66
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q24910569,Schalke 04,2,FC Schalke 04 Esports,esports department of FC Schalke 04,Q24910569,ok,https://www.wikidata.org/wiki/Q24910569,FC Schalke 04 Esports,esports department of FC Schalke 04,esports team,Germany,,,,,,,,,https://en.wikipedia.org/wiki/Schalke_04_Esports,43
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q3517830,Schalke 04,4,FC Schalke 04 in European football,Wikimedia list article,Q3517830,ok,https://www.wikidata.org/wiki/Q3517830,FC Schalke 04 in European football,Wikimedia list article,Wikimedia list article,,,,,,,,,,https://en.wikipedia.org/wiki/FC_Schalke_04_in_European_football,31
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q17962643,Schalke 04,10,Schalke 04 hat einen neuen Trainer,Wikinews article,Q17962643,ok,https://www.wikidata.org/wiki/Q17962643,Q17962643,Wikinews article,Wikinews article,,,,,,,,,,,20
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q17962629,Schalke 04,7,Schalke 04 entlässt Trainer Mirko Slomka,Wikinews article,Q17962629,ok,https://www.wikidata.org/wiki/Q17962629,Q17962629,Wikinews article,Wikinews article,,,,,,,,,,,19
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q17962639,Schalke 04,6,Schalke 04 feiert Kantersieg über Energie Cottbus,Wikinews article,Q17962639,ok,https://www.wikidata.org/wiki/Q17962639,Q17962639,Wikinews article,Wikinews article,,,,,,,,,,,17
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q17962623,Schalke 04,8,Schalke 04 beurlaubt Trainer Ralf Rangnick,Wikinews article,Q17962623,ok,https://www.wikidata.org/wiki/Q17962623,Q17962623,Wikinews article,Wikinews article,,,,,,,,,,,17
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q17980637,Schalke 04,9,Schalke 04 verlängert Vertrag mit Mirko Slomka vorzeitig,Wikinews article,Q17980637,ok,https://www.wikidata.org/wiki/Q17980637,Q17980637,Wikinews article,Wikinews article,,,,,,,,,,,14
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Q17962634,Schalke 04,5,Schalke 04 erreicht Achtelfinale in der Champions League – Werder Bremen scheidet aus,Wikinews article,Q17962634,ok,https://www.wikidata.org/wiki/Q17962634,Q17962634,Wikinews article,Wikinews article,,,,,,,,,,,13
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q632511,Seattle Sounders,1,Seattle Sounders FC,American Major League Soccer team,Q632511,ok,https://www.wikidata.org/wiki/Q632511,Seattle Sounders FC,American Major League Soccer team,association football club,United States,Major League Soccer,Q612736,Lumen Field,Seattle,47.595277777,-122.331666666,,,https://en.wikipedia.org/wiki/Seattle_Sounders_FC,100
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q2091731,Seattle Sounders,2,Seattle Sounders,American soccer club (1994–2008),Q2091731,ok,https://www.wikidata.org/wiki/Q2091731,Seattle Sounders,American soccer club (1994–2008),defunct association football club,United States,USL First Division,Q7601833,Starfire Sports,Tukwila,47.4698,-122.248,,,https://en.wikipedia.org/wiki/Seattle_Sounders_(1994%E2%80%932008),100
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q956200,Seattle Sounders,3,Seattle Sounders,"defunct soccer club in Seattle, United States",Q956200,ok,https://www.wikidata.org/wiki/Q956200,Seattle Sounders,"defunct soccer club in Seattle, United States",defunct association football club,United States,North American Soccer League,Q6588210,Memorial Stadium,Seattle,47.622811,-122.349886,,,https://en.wikipedia.org/wiki/Seattle_Sounders_(1974%E2%80%931983),100
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q3491781,Seattle Sounders,6,Seattle Sounders Women,football club,Q3491781,ok,https://www.wikidata.org/wiki/Q3491781,Seattle Sounders Women,football club,women's association football team,United States,USL W-League,Q7601833,Starfire Sports,Tukwila,47.4698,-122.248,,,https://en.wikipedia.org/wiki/Sound_FC_(women),95
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q7442174,Seattle Sounders,8,Seattle Sounders FC,football club,Q7442174,ok,https://www.wikidata.org/wiki/Q7442174,Seattle Sounders FC,football club,beach soccer club,,,,,,,,,,https://en.wikipedia.org/wiki/Seattle_Sounders_FC_(beach_soccer),90
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q4626719,Seattle Sounders football club,3,2012 Seattle Sounders FC season,season of football team,Q4626719,ok,https://www.wikidata.org/wiki/Q4626719,2012 Seattle Sounders FC season,season of football team,association football team season,United States,,,,,,,,,https://en.wikipedia.org/wiki/2012_Seattle_Sounders_FC_season,70
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q59655249,Seattle Sounders football club,4,2019 Seattle Sounders FC season,season of football team,Q59655249,ok,https://www.wikidata.org/wiki/Q59655249,2019 Seattle Sounders FC season,season of football team,association football team season,United States,,,,,,,,,https://en.wikipedia.org/wiki/2019_Seattle_Sounders_FC_season,69
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q85736902,Seattle Sounders football club,5,2020 Seattle Sounders FC season,season of football team,Q85736902,ok,https://www.wikidata.org/wiki/Q85736902,2020 Seattle Sounders FC season,season of football team,association football team season,United States,,,,,,,,,https://en.wikipedia.org/wiki/2020_Seattle_Sounders_FC_season,68
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q7442179,Seattle Sounders,5,Sound FC,American soccer team,Q7442179,ok,https://www.wikidata.org/wiki/Q7442179,Sound FC,American soccer team,association football club,United States,USL League Two,,,,,,,,https://en.wikipedia.org/wiki/Sound_FC_(men),66
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q18378129,Seattle Sounders football club,2,Tacoma Defiance,Seattle Sounders FC's professional reserve squad,Q18378129,ok,https://www.wikidata.org/wiki/Q18378129,Tacoma Defiance,Seattle Sounders FC's professional reserve squad,association football team,United States,MLS Next Pro,Q2962638,Cheney Stadium,Tacoma,47.238033333,-122.497544444,,,https://en.wikipedia.org/wiki/Tacoma_Defiance,58
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q7442177,Seattle Sounders,7,Seattle Sounders FC Community Shield,international football competition,Q7442177,ok,https://www.wikidata.org/wiki/Q7442177,Seattle Sounders FC Community Shield,international football competition,,United States,,,,,,,,,https://en.wikipedia.org/wiki/Seattle_Sounders_FC_Community_Shield,50
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q16843929,Seattle Sounders,9,history of Seattle Sounders FC,aspect of history,Q16843929,ok,https://www.wikidata.org/wiki/Q16843929,history of Seattle Sounders FC,aspect of history,aspect of history,United States,,,,,,,,,https://en.wikipedia.org/wiki/History_of_Seattle_Sounders_FC,38
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Q7442178,Seattle Sounders,10,Seattle Sounders FC results by opponent,Wikimedia list article,Q7442178,ok,https://www.wikidata.org/wiki/Q7442178,Seattle Sounders FC results by opponent,Wikimedia list article,Wikimedia list article,United States,,,,,,,,,https://en.wikipedia.org/wiki/Seattle_Sounders_FC_results_by_opponent,33
c_selangor_87052893,Selangor,Selangor,Q1835695,Selangor,2,Selangor F.C.,"association football club based in Shah Alam, Selangor, Malaysia",Q1835695,ok,https://www.wikidata.org/wiki/Q1835695,Selangor F.C.,"association football club based in Shah Alam, Selangor, Malaysia",association football club,Malaysia,Malaysia Super League,Q1651698,Shah Alam Stadium,Shah Alam,3.08225,101.544944,,,https://en.wikipedia.org/wiki/Selangor_F.C.,100
c_selangor_87052893,Selangor,Selangor,Q7119520,Selangor,3,Selangor F.C. U-23,Malaysian football club,Q7119520,ok,https://www.wikidata.org/wiki/Q7119520,Selangor F.C. U-23,Malaysian football club,association football club,Malaysia,Malaysia Super League,Q6120366,Petaling Jaya Stadium,Petaling Jaya,3.098708333,101.593769444,,,https://en.wikipedia.org/wiki/Selangor_F.C._Under-23,100
c_selangor_87052893,Selangor,Selangor,Q189710,Selangor,1,Selangor,state of Malaysia,Q189710,ok,https://www.wikidata.org/wiki/Q189710,Selangor,state of Malaysia,state of Malaysia,Malaysia,,,,,,,3.333333333,101.5,https://en.wikipedia.org/wiki/Selangor,89
c_selangor_87052893,Selangor,Selangor,Q7361760,Selangor,10,Selangor Turf Club,cricket ground,Q7361760,ok,https://www.wikidata.org/wiki/Q7361760,Selangor Turf Club,cricket ground,sports venue,Malaysia,,,,,,,3.04555833,101.71439722,https://en.wikipedia.org/wiki/Selangor_Turf_Club,46
c_selangor_87052893,Selangor,Selangor,Q5257486,Selangor,9,Selangor River,river in Malaysia,Q5257486,ok,https://www.wikidata.org/wiki/Q5257486,Selangor River,river in Malaysia,river,Malaysia,,,,,,,3.35,101.233333333,https://en.wikipedia.org/wiki/Selangor_River,45
c_selangor_87052893,Selangor,Selangor,Q33731,Selangor,5,Selangor Sign Language,sign language,Q33731,ok,https://www.wikidata.org/wiki/Q33731,Selangor Sign Language,sign language,sign language,Malaysia,,,,,,,,,https://en.wikipedia.org/wiki/Selangor_Sign_Language,32
c_selangor_87052893,Selangor,Selangor,Q56169174,Selangor,7,Government of Selangor,Executive and Legislative Authorities governing the Malaysian State of Selangor,Q56169174,ok,https://www.wikidata.org/wiki/Q56169174,Government of Selangor,Executive and Legislative Authorities governing the Malaysian State of Selangor,government agency,Malaysia,,,,,,,,,https://en.wikipedia.org/wiki/Government_of_Selangor,30
c_selangor_87052893,Selangor,Selangor,Q7447491,Selangor,4,Selangor State Legislative Assembly,legislative branch of the Selangor state government,Q7447491,ok,https://www.wikidata.org/wiki/Q7447491,Selangor State Legislative Assembly,legislative branch of the Selangor state government,state legislative assemblies of Malaysia,Malaysia,,,,,,,,,https://en.wikipedia.org/wiki/Selangor_State_Legislative_Assembly,26
c_selangor_87052893,Selangor,Selangor,Q20721803,Selangor,8,Trachypithecus selangorensis,species of mammal,Q20721803,ok,https://www.wikidata.org/wiki/Q20721803,Trachypithecus selangorensis,species of mammal,taxon,,,,,,,,,,https://en.wikipedia.org/wiki/Selangor_silvered_langur,25
c_selangor_87052893,Selangor,Selangor,Q6427193,Selangor,6,Selangor Islamic University,"university in Selangor, Malaysia",Q6427193,ok,https://www.wikidata.org/wiki/Q6427193,Selangor Islamic University,"university in Selangor, Malaysia",university college,Malaysia,,,,,,,2.890089201,101.790991252,https://en.wikipedia.org/wiki/Selangor_Islamic_University,15
c_sepahan_23598738,Sepahan,Sepahan,Q31660,Sepahan,2,Sepahan F.C.,"association football club in Isfahan, Iran",Q31660,ok,https://www.wikidata.org/wiki/Q31660,Sepahan F.C.,"association football club in Isfahan, Iran",association football club,Iran,Persian Gulf Pro League,Q5931161,Naghsh-e-Jahan Stadium,Isfahan,32.743267,51.686203,,,https://en.wikipedia.org/wiki/Sepahan_S.C.,100
c_sepahan_23598738,Sepahan,Sepahan,Q108456590,Sepahan,10,Sepahan S.C.,football club,Q108456590,ok,https://www.wikidata.org/wiki/Q108456590,Sepahan S.C.,football club,association football club,,,,,,,,,,https://en.wikipedia.org/wiki/Sepahan_S.C._(futsal),100
c_sepahan_23598738,Sepahan,Sepahan,Q2271545,Sepahan,4,Sepahan Novin F.C.,Iranian football club,Q2271545,ok,https://www.wikidata.org/wiki/Q2271545,Sepahan Novin F.C.,Iranian football club,association football club,Iran,Iran Football's 3rd Division,,,,,,,,https://en.wikipedia.org/wiki/Sepahan_Novin_F.C.,77
c_sepahan_23598738,Sepahan,Sepahan,Q19577796,Sepahan,3,Sepahan Pro Team,Iranian cycling team,Q19577796,ok,https://www.wikidata.org/wiki/Q19577796,Sepahan Pro Team,Iranian cycling team,cycling team,Iran,,,,,,,,,https://en.wikipedia.org/wiki/Foolad_Mobarakeh_Sepahan_(cycling_team),52
c_sepahan_23598738,Sepahan,Sepahan,Q21278990,Sepahan,6,Sepahan 2015,,Q21278990,ok,https://www.wikidata.org/wiki/Q21278990,Sepahan 2015,,cycling team season,Iran,,,,,,,,,,35
c_sepahan_23598738,Sepahan,Sepahan,Q17496200,Sepahan,5,Sepahan Airlines Flight 5915,aviation incident on 10 August 2014,Q17496200,ok,https://www.wikidata.org/wiki/Q17496200,Sepahan Airlines Flight 5915,aviation incident on 10 August 2014,aviation accident,Iran,,,,,,,35.7046,51.2665,https://en.wikipedia.org/wiki/Sepahan_Airlines_Flight_5915,33
c_sepahan_23598738,Sepahan,Sepahan,Q17498347,Sepahan,7,Sepahan Airlines,,Q17498347,ok,https://www.wikidata.org/wiki/Q17498347,Sepahan Airlines,,airline,Iran,,,,,,,,,https://en.wikipedia.org/wiki/Sepahan_Airlines,33
c_sepahan_23598738,Sepahan,Sepahan,Q42053,Sepahan,1,Isfahan,"city in Isfahan Province, Iran",Q42053,ok,https://www.wikidata.org/wiki/Q42053,Isfahan,"city in Isfahan Province, Iran",metropolis,Iran,,,,,,,32.6525,51.675,https://en.wikipedia.org/wiki/Isfahan,31
c_sepahan_23598738,Sepahan,Sepahan,Q20890579,Sepahan,8,Sepahan Oil Company (SOC),Iranian oil and gas company,Q20890579,ok,https://www.wikidata.org/wiki/Q20890579,Sepahan Oil Company (SOC),Iranian oil and gas company,public company,Iran,,,,,,,,,https://en.wikipedia.org/wiki/Sepahan_Oil_Company,6
c_sepahan_23598738,Sepahan,Sepahan,Q17070247,Sepahan,9,Sepahan Factory Town Complex,"village/company town in Isfahan, Iran",Q17070247,ok,https://www.wikidata.org/wiki/Q17070247,Sepahan Factory Town Complex,"village/company town in Isfahan, Iran",human settlement,Iran,,,,,,,,,,0
c_servette_d3e58f94,Servette,Servette,Q219235,Servette,1,Servette FC,Swiss football club based in Geneva,Q219235,ok,https://www.wikidata.org/wiki/Q219235,Servette FC,Swiss football club based in Geneva,association football club,Switzerland,Swiss Super League,Q215295,Stade de Genève,Canton of Geneva,46.177778,6.1275,,,https://en.wikipedia.org/wiki/Servette_FC,100
c_servette_d3e58f94,Servette,Servette,Q104381010,Servette,3,Servette,bulk carrier built in 2020,Q104381010,ok,https://www.wikidata.org/wiki/Q104381010,Servette,bulk carrier built in 2020,bulk carrier,,,,,,,,,,,75
c_servette_d3e58f94,Servette,Servette,Q289669,Servette,2,Servette,"district of the city of Geneva, Switzerland",Q289669,ok,https://www.wikidata.org/wiki/Q289669,Servette,"district of the city of Geneva, Switzerland",neighborhood,Switzerland,,,,,,,46.21212,6.13097,https://en.wikipedia.org/wiki/Servette,68
c_servette_d3e58f94,Servette,Servette,Q3468260,Servette football club,2,2012–13 Servette FC season,season of football team,Q3468260,ok,https://www.wikidata.org/wiki/Q3468260,2012–13 Servette FC season,season of football team,association football team season,Switzerland,,,,,,,,,https://en.wikipedia.org/wiki/2012%E2%80%9313_Servette_FC_season,61
c_servette_d3e58f94,Servette,Servette,Q67080149,Servette football club,3,Servette FC Chênois Féminin,Swiss women's football club,Q67080149,ok,https://www.wikidata.org/wiki/Q67080149,Servette FC Chênois Féminin,Swiss women's football club,sports club,Switzerland,,,,,,,,,https://en.wikipedia.org/wiki/Servette_FC_Ch%C3%AAnois_F%C3%A9minin,59
c_servette_d3e58f94,Servette,Servette,Q107482318,Servette football club,8,2021–22 Servette FC season,season of football team,Q107482318,ok,https://www.wikidata.org/wiki/Q107482318,2021–22 Servette FC season,season of football team,association football team season,Switzerland,,,,,,,,,https://en.wikipedia.org/wiki/2021%E2%80%9322_Servette_FC_season,55
c_servette_d3e58f94,Servette,Servette,Q25402660,Servette football club,4,2015–16 Servette FC season,season of football team,Q25402660,ok,https://www.wikidata.org/wiki/Q25402660,2015–16 Servette FC season,season of football team,association football team season,Switzerland,,,,,,,,,,54
c_servette_d3e58f94,Servette,Servette,Q17652352,Servette football club,5,2013–14 Servette FC season,season of football team,Q17652352,ok,https://www.wikidata.org/wiki/Q17652352,2013–14 Servette FC season,season of football team,association football team season,Switzerland,,,,,,,,,,53
c_servette_d3e58f94,Servette,Servette,Q20080398,Servette football club,6,2014–15 Servette FC season,season of football team,Q20080398,ok,https://www.wikidata.org/wiki/Q20080398,2014–15 Servette FC season,season of football team,association football team season,Switzerland,,,,,,,,,,52
c_servette_d3e58f94,Servette,Servette,Q30744438,Servette football club,7,2016–17 Servette FC season,season of football team,Q30744438,ok,https://www.wikidata.org/wiki/Q30744438,2016–17 Servette FC season,season of football team,association football team season,Switzerland,,,,,,,,,,51
