club_id,wikidata_id,club_name,club_name_ascii,country,league,city,stadium,club_lat,club_lon,club_source_url,geo_source,manual_review_flag,notes,Unnamed: 14,Unnamed: 15,Unnamed: 16,player_count,candidate_score,search_query,search_rank,search_label,search_description,wikidata_url,wikidata_label,wikidata_description,instance_of,stadium_wikidata_id,stadium_lat,stadium_lon,wikipedia_url,detail_status,match_status,review_reason,coordinate_basis,geo_source_url,proposed_club_lat,proposed_club_lon,approved_wikidata_id,approved_stadium,approved_lat,approved_lon,approved_geo_source_url,manual_notes
c_union_st_gilloise_b8dea71a,Q196160,Union St.-Gilloise,Union St.-Gilloise,Belgium,Belgian Pro League,Forest,Joseph Marien Stadium,,,,,FALSE,Merged aliases/source variants: Union St.-Gilloise; Royale-Union Saint Gilloise; Union St-Gilloise. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Union St.-Gilloise,1,Royale Union Saint-Gilloise,association football club in Belgium,https://www.wikidata.org/wiki/Q196160,Royale Union Saint-Gilloise,association football club in Belgium,association football club,Q3495665,50.8178,4.32917,https://en.wikipedia.org/wiki/Royale_Union_Saint-Gilloise,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3495665,50.8178,4.32917,,,,,,
c_universidad_catolica_f9dd891a,Q2308911,Universidad Católica,Universidad Catolica,Ecuador,Ecuador Serie A,Quito,Estadio Olímpico Atahualpa,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Universidad Católica,6,Universidad Católica del Ecuador,association football club in Ecuador,https://www.wikidata.org/wiki/Q2308911,Universidad Católica del Ecuador,association football club in Ecuador,association football club,Q2020768,-0.177528,-78.476583,https://en.wikipedia.org/wiki/C.D._Universidad_Cat%C3%B3lica_(Ecuador),ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2020768,-0.177528,-78.476583,,,,,,
c_universidad_de_concepcion_56e01dcd,Q721560,Universidad de Concepción,Universidad de Concepcion,Chile,Chilean First B Division,Concepción,Estadio Ester Roa Rebolledo,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Universidad de Concepción,2,C.D. Universidad de Concepción,Chilean association football club,https://www.wikidata.org/wiki/Q721560,C.D. Universidad de Concepción,Chilean association football club,association football club,Q683218,-36.815278,-73.023333,https://en.wikipedia.org/wiki/C.D._Universidad_de_Concepci%C3%B3n,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q683218,-36.815278,-73.023333,,,,,,
c_universitatea_cluj_3ac82d3c,Q753462,Universitatea Cluj,Universitatea Cluj,Romania,Liga I,Cluj-Napoca,Cluj Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Universitatea Cluj,2,FC Universitatea Cluj,association football club in Romania,https://www.wikidata.org/wiki/Q753462,FC Universitatea Cluj,association football club in Romania,association football club,Q74413,46.768333,23.572222,https://en.wikipedia.org/wiki/FC_Universitatea_Cluj,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q74413,46.768333,23.572222,,,,,,
c_us_monastir_e0705e0c,Q2145744,US Monastir,US Monastir,Tunisia,Tunisian Ligue Professionnelle 1,Monastir,Stade Mustapha Ben Jannet,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,US Monastir,1,US Monastir,Tunisian association football club,https://www.wikidata.org/wiki/Q2145744,US Monastir,Tunisian association football club,association football club,Q3089460,35.776389,10.820278,https://en.wikipedia.org/wiki/US_Monastir_(football),ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3089460,35.776389,10.820278,,,,,,
c_usm_alger_1a6b6d83,Q912225,USM Alger,USM Alger,Algeria,Algerian Ligue Professionnelle 1,Bologhine,Omar Hamadi Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,USM Alger,1,USM Alger,"football club based in Algiers, Algeria",https://www.wikidata.org/wiki/Q912225,USM Alger,"football club based in Algiers, Algeria",association football club,Q2023039,36.801055,3.048111,https://en.wikipedia.org/wiki/USM_Alger,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2023039,36.801055,3.048111,,,,,,
c_valencia_b00a061d,Q10333,Valencia,Valencia,Spain,La Liga,Q12231035,Mestalla Stadium,39.4746556,-0.3585902,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Valencia football club,1,Valencia CF,"association football club in Valencia, Spain",https://www.wikidata.org/wiki/Q10333,Valencia CF,"association football club in Valencia, Spain",association football club,Q202762,39.474722,-0.358333,https://en.wikipedia.org/wiki/Valencia_CF,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q202762,39.474722,-0.358333,,,,,,
c_vancouver_whitecaps_584ec8d5,Q196107,Vancouver Whitecaps,Vancouver Whitecaps,Canada,Major League Soccer,Vancouver,BC Place,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Vancouver Whitecaps,1,Vancouver Whitecaps FC,"Major League Soccer team in Vancouver, BC, Canada",https://www.wikidata.org/wiki/Q196107,Vancouver Whitecaps FC,"Major League Soccer team in Vancouver, BC, Canada",association football club,Q612227,49.276666666,-123.111944444,https://en.wikipedia.org/wiki/Vancouver_Whitecaps_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q612227,49.276666666,-123.111944444,,,,,,
c_vasco_da_gama_ebb987d1,Q5014111,Vasco da Gama,Vasco da Gama,Brazil,Campeonato Brasileiro Série A,Rio de Janeiro,Estádio São Januário,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Vasco da Gama,2,CR Vasco da Gama,"sports club based in Rio de Janeiro, Brazil",https://www.wikidata.org/wiki/Q5014111,CR Vasco da Gama,"sports club based in Rio de Janeiro, Brazil",association football club,Q721419,-22.890916666,-43.228252777,https://en.wikipedia.org/wiki/CR_Vasco_da_Gama,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q721419,-22.890916666,-43.228252777,,,,,,
c_velez_sarsfield_1118a976,Q215163,Vélez Sarsfield,Velez Sarsfield,Argentina,Argentine Primera División,Buenos Aires,José Amalfitani Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Vélez Sarsfield,1,Club Atlético Vélez Sarsfield,Argentine sports club,https://www.wikidata.org/wiki/Q215163,Club Atlético Vélez Sarsfield,Argentine sports club,association football club,Q1196603,-34.635375,-58.520711,https://en.wikipedia.org/wiki/Club_Atl%C3%A9tico_V%C3%A9lez_Sarsfield,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1196603,-34.635375,-58.520711,,,,,,
c_venezia_e31ee20d,Q501245,Venezia,Venezia,Italy,Serie B,Venice,Stadio Pierluigi Penzo,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Venezia football club,1,Venezia F.C.,"association football club based in Venice, Italy",https://www.wikidata.org/wiki/Q501245,Venezia F.C.,"association football club based in Venice, Italy",association football club,Q588926,45.427761,12.363731,https://en.wikipedia.org/wiki/Venezia_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q588926,45.427761,12.363731,,,,,,
c_verona_28485fcd,Q8639,Verona,Verona,Italy,Q15804,Verona,Stadio Marcantonio Bentegodi,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,97,Verona,4,Hellas Verona FC,"Italian football club based in Verona, Veneto",https://www.wikidata.org/wiki/Q8639,Hellas Verona FC,"Italian football club based in Verona, Veneto",association football club,Q737093,45.435356,10.968647,https://en.wikipedia.org/wiki/Hellas_Verona_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q737093,45.435356,10.968647,,,,,,
c_vfb_stuttgart_79e41bee,Q4512,VfB Stuttgart,VfB Stuttgart,Germany,Q82595,Bad Cannstatt,MHPArena,,,,,TRUE,Merged aliases/source variants: VfB Stuttgart; Stuttgart. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,8,100,VfB Stuttgart,1,VfB Stuttgart,"German football team based in the city of Stuttgart, founded in 1893",https://www.wikidata.org/wiki/Q4512,VfB Stuttgart,"German football team based in the city of Stuttgart, founded in 1893",association football club,Q152349,48.792222,9.231944,https://en.wikipedia.org/wiki/VfB_Stuttgart,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q152349,48.792222,9.231944,,,,,,
c_vfl_wolfsburg_6bff9162,Q101859,VfL Wolfsburg,VfL Wolfsburg,Germany,2. Bundesliga,Wolfsburg,Volkswagen Arena,,,,,TRUE,Merged aliases/source variants: VfL Wolfsburg; Wolfsburg. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,5,100,VfL Wolfsburg,1,VfL Wolfsburg,"association football club from Wolfsburg, Lower Saxony, Germany",https://www.wikidata.org/wiki/Q101859,VfL Wolfsburg,"association football club from Wolfsburg, Lower Saxony, Germany",association football club,Q155603,52.431944,10.803889,https://en.wikipedia.org/wiki/VfL_Wolfsburg,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q155603,52.431944,10.803889,,,,,,
c_viking_fk_ff9c46f0,Q211177,Viking FK,Viking FK,Norway,Eliteserien,Stavanger,Lyse Arena,,,,,TRUE,Merged aliases/source variants: Viking FK; Viking. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Viking FK,1,Viking FK,"association football club in Stavanger, Norway",https://www.wikidata.org/wiki/Q211177,Viking FK,"association football club in Stavanger, Norway",association football club,Q1417248,58.914611,5.730442,https://en.wikipedia.org/wiki/Viking_FK,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1417248,58.914611,5.730442,,,,,,
c_viktoria_plzen_c3cb1557,Q206838,Viktoria Plzen,Viktoria Plzen,Czech Republic,Czech First League,Východní Předměstí,Doosan Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,8,100,Viktoria Plzen,1,FC Viktoria Plzeň,Czech football club based in Plzeň,https://www.wikidata.org/wiki/Q206838,FC Viktoria Plzeň,Czech football club based in Plzeň,association football club,Q2116283,49.75,13.385556,https://en.wikipedia.org/wiki/FC_Viktoria_Plze%C5%88,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2116283,49.75,13.385556,,,,,,
c_villarreal_edfbe376,Q12297,Villarreal,Villarreal,Spain,La Liga,Villarreal,Estadio de la Cerámica,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,8,100,Villarreal,2,Villarreal CF,"association football club in Villarreal, Spain",https://www.wikidata.org/wiki/Q12297,Villarreal CF,"association football club in Villarreal, Spain",association football club,Q741157,39.944167,-0.103611,https://en.wikipedia.org/wiki/Villarreal_CF,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q741157,39.944167,-0.103611,,,,,,
c_violette_080fcd22,Q3560432,Violette,Violette,France,,,,45.2109,3.2521,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,77,Violette,9,Violette,river in France,https://www.wikidata.org/wiki/Q3560432,Violette,river in France,river,,,,,ok,candidate_coords_need_review,"Candidate found with coordinates, but match confidence or coordinate basis needs review.",wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q3560432,45.2109,3.2521,,,,,,
c_vitoria_guimaraes_bdab72bf,Q17518847,Vitoria Guimaraes,Vitoria Guimaraes,Portugal,Liga Portugal 2,Guimarães,Estádio D. Afonso Henriques,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,99,Vitoria Guimaraes,2,Vitória S.C. B,association football reserve team of Vitória S.C.,https://www.wikidata.org/wiki/Q17518847,Vitória S.C. B,association football reserve team of Vitória S.C.,association football club,Q1057274,41.445833333,-8.300972222,https://en.wikipedia.org/wiki/Vit%C3%B3ria_S.C._B,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1057274,41.445833333,-8.300972222,,,,,,
c_vizela_63e8bfe2,Q1270335,Vizela,Vizela,Portugal,,,,41.381111111,-8.245555555,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,81,Vizela,4,Vizela,"former civil parish in Vizela, Portugal",https://www.wikidata.org/wiki/Q1270335,Vizela,"former civil parish in Vizela, Portugal",former freguesia of Portugal,,,,,ok,candidate_coords_need_review,"Candidate found with coordinates, but match confidence or coordinate basis needs review.",wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q1270335,41.381111111,-8.245555555,,,,,,
c_volendam_44039ff3,Q109910405,Volendam,Volendam,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,76,Volendam,2,Volendam,painting by William Alfred Gibson,https://www.wikidata.org/wiki/Q109910405,Volendam,painting by William Alfred Gibson,painting,,,,,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_vvv_venlo_83a25ec0,Q24689,VVV Venlo,VVV Venlo,Netherlands,Eerste Divisie,Venlo,De Koel,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,VVV Venlo,1,VVV-Venlo,association football club from Venlo,https://www.wikidata.org/wiki/Q24689,VVV-Venlo,association football club from Venlo,association football club,Q2262017,51.351944,6.179722,https://en.wikipedia.org/wiki/VVV-Venlo,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2262017,51.351944,6.179722,,,,,,
c_watford_149fe9eb,Q2714,Watford,Watford,United Kingdom,EFL Championship,Watford,Vicarage Road,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Watford football club,1,Watford F.C.,"association football club in Watford, England",https://www.wikidata.org/wiki/Q2714,Watford F.C.,"association football club in Watford, England",association football club,Q10626,51.649928,-0.401606,https://en.wikipedia.org/wiki/Watford_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q10626,51.649928,-0.401606,,,,,,
c_wellington_phoenix_dcacb02d,Q815890,Wellington Phoenix,Wellington Phoenix,New Zealand,A-League Men,Wellington City,Wellington Regional Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Wellington Phoenix,1,Wellington Phoenix FC,New Zealand association football club,https://www.wikidata.org/wiki/Q815890,Wellington Phoenix FC,New Zealand association football club,association football club,Q1348677,-41.273055555,174.785833333,https://en.wikipedia.org/wiki/Wellington_Phoenix_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1348677,-41.273055555,174.785833333,,,,,,
c_werder_bremen_a11ab9ed,Q51976,Werder Bremen,Werder Bremen,Germany,Q82595,Östliche Vorstadt,Weserstadion,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Werder Bremen,1,SV Werder Bremen,"association football club in Bremen, Germany",https://www.wikidata.org/wiki/Q51976,SV Werder Bremen,"association football club in Bremen, Germany",association football club,Q154475,53.066389,8.8375,https://en.wikipedia.org/wiki/SV_Werder_Bremen,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q154475,53.066389,8.8375,,,,,,
c_west_ham_united_0b178664,Q18747,West Ham United,West Ham United,United Kingdom,EFL Championship,Stratford,London Stadium,,,,,TRUE,Merged aliases/source variants: West Ham United; West Ham. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,100,West Ham United,1,West Ham United F.C.,"association football club in London, England",https://www.wikidata.org/wiki/Q18747,West Ham United F.C.,"association football club in London, England",association football club,Q172190,51.538611111,-0.016388888,https://en.wikipedia.org/wiki/West_Ham_United_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q172190,51.538611111,-0.016388888,,,,,,
c_western_sydney_wanderers_ad68f75f,Q999035,Western Sydney Wanderers,Western Sydney Wanderers,Australia,A-League Men,Sydney Olympic Park,Sydney Showground Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Western Sydney Wanderers,1,Western Sydney Wanderers FC,"soccer club based in Sydney, Australia",https://www.wikidata.org/wiki/Q999035,Western Sydney Wanderers FC,"soccer club based in Sydney, Australia",association football club,Q5359559,-33.843056,151.067778,https://en.wikipedia.org/wiki/Western_Sydney_Wanderers_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q5359559,-33.843056,151.067778,,,,,,
c_widzew_odz_934a5145,Q244981,Widzew Łódź,Widzew Lodz,Poland,Ekstraklasa,Stary Widzew,Stadion Widzewa,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Widzew Łódź,1,RTS Widzew Łódź,"association football club in Łódź, Poland",https://www.wikidata.org/wiki/Q244981,RTS Widzew Łódź,"association football club in Łódź, Poland",association football club,Q1565485,51.765,19.511667,https://en.wikipedia.org/wiki/Widzew_%C5%81%C3%B3d%C5%BA,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1565485,51.765,19.511667,,,,,,
c_wolfsberger_ac_ca70d247,Q694484,Wolfsberger AC,Wolfsberger AC,Austria,Bundesliga,Wolfsberg,Lavanttal-Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Wolfsberger AC,1,Wolfsberger AC,association football club in Austria,https://www.wikidata.org/wiki/Q694484,Wolfsberger AC,association football club in Austria,association football club,Q15057371,46.8253,14.8514,https://en.wikipedia.org/wiki/Wolfsberger_AC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q15057371,46.8253,14.8514,,,,,,
